"Data Source","World Development Indicators",

"Last Updated Date","2019-07-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Low income","LIC","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.3315016740721","59.6788385039824","57.0339992187132","53.4462836507791","50.0504894018015","50.183668486906","50.5667225745328","51.1371645779683","56.6519558861319","57.2955900240875","62.3425781994824","63.4116004164953","64.1154163349617","65.5450889407982","","","","64.729830226522","62.9225304664812","61.9074163240505","60.7118129095977","55.7488802926126","57.3132528427348","56.3102109829661","",
"Liechtenstein","LIE","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Trade (% of GDP)","NE.TRD.GNFS.ZS","62.8658933094919","56.0229732202998","56.9939692556317","53.24937921873","51.3372618167282","51.3978228599703","48.2187837351565","43.7645236250968","44.2101334328637","43.0098332620778","54.0544496487119","51.2241992882562","46.2254869810454","49.907628776353","60.329813638467","62.4487338676299","60.4277720756216","63.9712143269151","74.3161842259463","79.4643709317197","87.0173012461106","76.9954708546556","73.6139382091537","67.7601335515333","63.5476695328659","63.9772132409546","59.0475500629618","60.8886607056623","62.9132091791226","64.0169755965874","68.243915172911","67.5959123930763","72.8037565573982","77.1475183409566","79.4307906970319","81.6350490886111","78.8739637143809","80.1375533095503","78.4949891255872","78.7514783496374","88.636441704913","80.8986015327576","76.3351317826517","75.336247330543","79.4829449011187","73.6039729580533","71.2611784883009","68.6065116601391","63.369043608222","49.1491415308235","46.3638869480799","54.9845761790371","51.4920800997405","49.2577923426032","50.250882701962","49.558796593134","49.6360867170658","50.5447597521237","52.9186283988775",
"Lower middle income","LMC","Trade (% of GDP)","NE.TRD.GNFS.ZS","21.461061062206","21.2447261160319","18.6075050630177","20.4983744485315","21.8494359774971","19.2175383535383","24.4289209606226","22.9338171182224","21.6232216793205","20.2897660673222","21.8123368291342","22.0750962816605","23.1422662078685","25.7485852429924","32.0286217463298","31.034945511893","30.4979470992826","31.1727931168075","30.511691920579","34.8657483207807","36.2470990341942","34.1471925507604","31.4812420625031","32.1397180948675","30.8631003347367","28.7214495416939","26.8026813845737","28.5258360366208","30.0492624807163","34.8319002397432","36.3562119386268","37.3276976148745","38.5038445554735","38.3893404404131","39.7427212308629","43.9079364596808","44.0670126992943","46.609780825197","51.773210529809","46.9731249834673","53.5616799780111","52.3769955970522","50.9568137495039","51.8041608313334","55.8656021647158","58.4187983387494","58.8317261104216","59.0282676266094","63.3782214952371","54.4598406614782","57.0635860166967","61.6166643578794","60.5532795436438","57.9837445420213","55.6369301701751","51.0180975185575","48.770147208812","51.5320431333767","54.3527578689235",
"Low & middle income","LMY","Trade (% of GDP)","NE.TRD.GNFS.ZS","19.7658107253196","19.2188721592693","17.1484348907123","18.4366869067741","17.7614060405365","17.2064038757841","18.1727053732376","17.528832997282","17.5295466313137","17.052115800693","18.061002995748","18.3733859856208","19.059634471277","21.4738197677584","26.2400227457207","25.0197218023736","24.3742600718678","24.4461149910045","24.035065866089","26.0681126141267","28.1262087205533","28.2622829967131","28.7934557101148","28.0976164187861","28.3759468560173","28.3027351969014","26.4362077383313","29.4430730332895","33.0102598019443","33.7365473758967","34.0165545213958","33.8114394982577","43.3768734570047","41.4528764964346","41.0532583573162","42.4284381651384","42.0612023552236","43.8858313849038","44.5805831409804","45.5712807115208","50.0520439846195","49.0569219243799","50.7332990074301","54.1889472830273","58.5725422330936","60.1108306143098","60.3266189657321","59.1066339375943","59.3484751869366","50.1198264195606","53.0185091788694","55.5876777459773","54.6633385249847","53.3261920641265","51.9946375646905","49.1083363029747","47.4046508497802","48.884711624939","51.177022809369",
"Lesotho","LSO","Trade (% of GDP)","NE.TRD.GNFS.ZS","50.2024291497976","58.0392156862745","62.2073578595318","65.7738095238095","64.9595687331536","68.8775510204082","67.4074074074074","68.7455705173636","67.2134882661199","65.1528013582343","61.0997963340122","67.6416819012797","85.2090032154341","82.0451843043995","90.7317073170732","118.444846292948","156.542056074766","124.330755502677","107.851596203624","145.722472370037","131.091936923535","136.299212598425","","","","","","","","","","","","","","","","","","","","","","","","","","161.76585031774","161.893737051423","155.999477903014","142.012190635672","138.568730377932","138.983068983354","124.899893988939","117.911198745368","121.939325289122","123.646597488598","","",
"Late-demographic dividend","LTE","Trade (% of GDP)","NE.TRD.GNFS.ZS","16.7981018735279","15.8888367909849","14.1296036667105","15.5824105753788","14.1371283730184","15.5917188402651","15.5220661014676","15.0281560657929","15.6514726405026","15.4316825951936","15.4065465318683","15.5093904595645","16.2067878417457","18.64341392106","22.8423082604981","21.820324441344","21.1454509356523","21.0100461637119","21.5627686733101","23.5198238785595","25.7064455708722","26.7964551627017","28.4157234461722","28.1309696867648","29.2441627810947","29.7678439965607","28.0207393963774","31.5732143611321","35.6690312091888","35.0894278628351","35.3904254377023","35.8703391412514","50.5494494662484","47.5297267819964","45.9664452697403","46.2268472791284","44.7880184391463","45.9763938954327","46.8239107195131","49.7118210852695","54.1081426058795","54.2351535740964","55.8908289433312","60.7619576226207","65.9704077167505","67.2699398020357","68.431918042522","67.4375212154775","66.4089049227349","56.5384985405664","60.166025851482","62.5307342517335","61.6023289473599","60.5238025466153","59.9835889082582","57.9439785619177","56.2959575042757","57.0627050875049","57.2399232257765",
"Lithuania","LTU","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.9168977678961","93.1743540926612","100.009375369424","89.6518082023317","74.8126693256546","83.2742947401989","93.5501806330894","100.359881587934","98.1259502026114","101.730610125854","114.916938939763","121.504193432115","113.841429303506","125.849417078669","105.558582059234","132.561782049621","152.541265184862","162.386065783719","166.873793382022","160.129279362399","152.125779884212","146.929214064549","159.015977945616","161.953653369488",
"Luxembourg","LUX","Trade (% of GDP)","NE.TRD.GNFS.ZS","157.748135824842","164.152250885736","155.977294228686","152.089719672038","154.376569504599","158.104811717028","150.086710694351","147.120048888798","149.041617171524","152.254248582133","156.672474257827","163.791134703464","151.647905301309","157.897912214941","175.450583654262","171.450758019316","161.839062262069","161.01933356343","157.597772068005","168.756184975624","168.525203389274","166.939500037453","170.287794546544","170.974699772782","190.185735111569","201.132542740992","183.574500921306","182.467729990123","183.929892860934","185.991468847137","182.86894856142","183.690727697904","177.769141680833","176.667949910708","180.950603784565","184.615134976502","190.432181126353","210.582263607924","232.890088784925","239.216927815784","271.950966356649","271.344448796917","258.843148263393","254.101052437033","281.208393928219","297.772974229331","320.598261765662","332.50484932692","343.561828330302","295.972806200216","316.161400227568","323.449607347643","341.862022195953","349.241939063509","392.804183547751","416.389235822583","413.515382278095","412.868861072341","415.47532113598",
"Latvia","LVA","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.87676271138","89.9170971630313","88.471121538919","90.4436508681137","79.8714376546922","81.752907834797","86.493976769262","83.2986584574345","84.7807482969911","93.7133509981055","100.833397562092","100.618599561276","95.9230193431634","92.0013789855011","86.8264215410616","108.788986837409","120.611250854009","127.065798888064","124.158110025073","122.927193787256","121.347425305683","118.803709544677","122.098123127478","118.369515382644",
"Macao SAR, China","MAC","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","212.333049161694","216.366025564449","213.414869029276","200.092686996014","207.03125","203.788024953373","197.418612298586","192.582455814817","177.058254306174","169.88326587952","148.188806334679","135.531658560528","131.356509884117","126.263387331145","123.277700428262","124.227987202671","125.882965276229","133.399521900062","148.943231117209","151.103841514675","153.403257063203","151.735783612742","149.713848327838","137.136633908663","129.521370988186","131.37900150629","127.270505484025","114.148495045694","120.444254857788","123.343876445148","124.167437423288","121.040875044007","116.562987762119","116.64959567989","110.864453741624","113.589787821287","116.367790405073",
"St. Martin (French part)","MAF","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Trade (% of GDP)","NE.TRD.GNFS.ZS","46.2702448807553","46.5320380049876","39.1131104876505","38.001041585476","38.6272185441388","35.0536193029491","38.3347073371805","38.0773222625843","38.5382059800665","37.209805725418","39.216322860996","36.6792418526431","37.7969586635254","42.9427367764082","55.7492546213476","55.818845953146","54.6444423458306","54.2171580153132","46.4392428473003","46.8747481585352","47.3420678268738","57.4360558027929","55.3402703571435","52.6140950218936","60.3626795175262","59.3150746324922","50.2806035838223","49.6575055142262","50.1376031659319","50.3508447455349","54.6266874206198","49.7792954766494","50.2633161845725","49.668456614101","47.3135537325048","51.7150253841236","47.0955434479783","51.1501546486104","50.7976821472107","53.9866926482482","59.1618267897056","59.4180038973489","60.5340864045186","58.3277426764957","61.596533473438","67.9148544916014","71.4962867805158","78.4871743394128","85.6728209004978","67.91510294823","75.2476345357777","83.4268001663258","85.1249172938184","80.0205585556891","81.7722741890864","77.1980363378713","80.6204670867705","83.7322968088878","87.0873190200763",
"Monaco","MCO","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128.016386523173","129.237536040111","127.560400247842","116.803124451539","117.527935193889","126.163100130478","124.500739599353","129.839525501535","140.056945750011","132.69999350957","143.024066082882","137.153639107442","142.721684963557","134.422573380867","110.363326850495","87.9378527664967","98.6175953233447","96.3064095527175","95.6872967604033","93.1592678884947","89.3306782687461","87.6371595299043","85.6371918766728","86.6892569596518",
"Madagascar","MDG","Trade (% of GDP)","NE.TRD.GNFS.ZS","26.6547090790703","34.1080898478586","32.1385581058955","32.7067624137599","33.2306410079951","33.2117033424361","40.4927821401297","39.0183149019239","40.5405141843049","41.2208174054255","40.7459669717523","35.4703170085879","32.5862074026513","33.1265876896277","35.7333151219999","36.7496536208712","32.6884426471567","36.4939623005419","41.2084391658907","44.962511334255","43.0806124836917","34.3215129621948","31.8906755422524","28.1046893340814","31.1917963323755","32.7495706949191","27.6954626545228","39.0705267389088","39.3981353336601","40.719772663766","44.6293376209175","44.7983353631998","41.0510522208817","39.9328456845332","51.631123031771","55.8459409480085","46.4967200507579","51.8261366230618","50.7979966344291","56.6750080856795","68.6844353317698","61.3707419324681","38.582224936214","55.1592381163044","80.1203243914038","73.7651821256735","75.4970994008862","82.3907978844889","83.4498041695206","73.9966759854359","68.0226941748395","69.076463353468","67.6217116174881","68.8159802268691","69.896875916353","67.5947805180729","69.5518633253099","74.6743020368","",
"Maldives","MDV","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","358.660324391765","375.378586217096","355.266511492581","299.499632082414","164.104274611399","138.492467877714","128.821210329194","145.891900191939","144.534315049986","153.164001400724","168.079626113626","159.7916393966","161.332614832774","146.853936082883","156.946139113148","","","","","","","","","","","","115.769000620705","184.093296008231","178.140230987225","136.112082174741","142.982506970892","170.76555052671","160.503091123231","161.075360547118","163.721161540339","143.920129747872","143.763061129466","139.859109262917","",
"Middle East & North Africa","MEA","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","56.2190096951376","57.7684611398147","55.9323368041894","57.2911325978105","58.8563562779371","75.3396009479441","73.7793031023916","80.8887668527687","74.7940062421843","77.0447876270976","74.0678725037687","74.2110442426927","77.4427081686941","78.0027593994824","73.1711637468074","67.3481380174514","63.6235062960639","58.4997267648223","50.3265967788936","53.0982773616774","54.2680494986727","59.5098707691778","61.7885056788914","64.7176420384812","60.3469423902697","59.5172929020991","57.4775474585344","58.5464694555401","57.9261700030469","62.4299846585567","60.2380937237965","62.0738664264992","66.7759135303561","67.8267739416891","70.310411211","75.6337628775992","80.1993335050902","83.9084788158814","84.2355977163047","86.7393175994581","89.408581905291","81.5279240378804","80.8887697763859","83.9923220289833","86.410419557741","86.3710569333537","84.3429694964133","79.8339971521763","75.6770349269667","78.3365043262271","",
"Mexico","MEX","Trade (% of GDP)","NE.TRD.GNFS.ZS","20.1692024539877","19.0277401129943","18.6778421052632","18.2737264150943","17.4864940239044","17.1569230769231","16.4848684210526","15.8771987951807","16.3915803814714","16.8174630541872","17.4122972972973","16.359693877551","16.8900884955752","17.8768162083936","18.9811111111111","16.5145454545455","18.3570751276441","20.5412871822607","21.5107402652974","23.6401173402868","22.4346196504217","22.1172749435935","24.1340136217434","27.0961020358622","25.6724173446434","24.3312923896659","29.6062225899787","31.262320842785","38.7903369479031","38.3296500774472","38.5196964133297","35.7865351574196","35.553495904112","27.8279111829983","30.7099718502483","46.3210192945657","50.4192000800377","48.7773616772941","50.9961216267777","50.6179714442795","52.4326817487387","47.1660730175839","46.6979147083911","50.2056894551963","58.4243214904687","62.3591238277744","56.0927246318034","56.7952793615147","57.7770309296138","55.9677697591441","60.7603184699927","63.4696779207521","65.7672458233911","63.7648766108259","64.9635791932957","71.1663144806972","76.1730519393274","77.0757859838853","80.3226795315031",
"Marshall Islands","MHL","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","115.600610958575","133.145917525444","122.238796637254","127.645820137754","132.297152865362","137.283470113192","157.750572683005","152.679984970591","155.510783675871","165.524882495252","157.342100563943","142.641845007649","111.454468145929","120.338888415435","",
"Middle income","MIC","Trade (% of GDP)","NE.TRD.GNFS.ZS","19.5942610979126","19.0716407485406","16.9705221160989","18.2630934072253","17.5864609263717","17.0265334128018","17.9741569086593","17.3450877654498","17.3352420958994","16.8474925268955","17.8590325692977","18.1636978543652","18.8610585890141","21.2814133957112","26.0320528684612","24.8182776493533","24.1747045614969","24.2271213487156","23.8243882571359","25.8230806041659","27.891912756731","28.0738335774469","28.6788845160691","27.9812892061373","28.2611351284113","28.1809125487577","26.3203210837923","29.2934060853565","32.9037154777396","33.6219875851194","33.8672180196982","33.6701865073574","43.298658832172","41.3043951698148","40.8133433669461","42.2025892843582","41.8651727357744","43.760912639865","44.5091122725968","45.5110143479106","50.0453427859174","49.0298368276934","50.6517130328248","54.1461236355386","58.5205753758613","60.0653249794365","60.2744020738686","59.0179106846014","59.2712063599459","50.0080107725925","52.8903737109795","55.4680229015757","54.5560295462725","53.2142377446889","51.8809095692907","49.0201256753894","47.2730250645835","48.7911058583908","51.0724199290299",
"North Macedonia","MKD","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.687030075188","46.3763429752066","102.38399161696","96.4424485401636","82.3350649350649","72.0437886613838","63.4093958285065","83.8164104608434","92.49586364944","89.6759354005285","80.1601473580914","71.4778143609371","71.5338713981306","71.0693204909674","80.8701288525781","85.8410034787176","92.5516664675666","106.093234179608","111.570054713298","87.1769949496168","97.8810691156562","113.192125570353","112.215048971187","104.857229956305","112.537928969299","113.698443879103","116.185576543179","124.572818683101","133.236005015841",
"Mali","MLI","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","35.2653522112636","28.3176926431761","30.2158556195448","30.6710851866592","33.6316689294439","29.5985851171936","33.0311450003334","53.5938736529241","38.9255877655389","32.0368591922074","32.335106307373","41.4265528800843","39.2184599471118","44.030614550312","42.1026742393484","43.8883840293373","48.0088120619788","55.9433444546794","59.7347118230349","49.4494097059346","46.0565095533913","46.8269324755021","44.8154241976648","46.5841612438988","47.4669816154981","49.502005045246","46.2456041930134","56.434271384883","56.2442281935017","52.4944213965722","57.0374220421011","50.1783500156402","50.0264356036308","55.4225754322684","60.2008030180009","57.8292913721816","58.6281417028541","55.311617661017","54.1253257762848","60.9766738353202","56.6497462449036","63.7879568621793","50.5684329730023","57.9852972401459","53.9135577829201","58.6706074907593","64.8386975335047","60.6387092246664","63.6396414552076","63.7896509634428","61.6843495830832","61.4167962418787",
"Malta","MLT","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","115.539678143387","114.449956576516","113.984501018105","133.809610897969","175.721901633694","160.024334612201","161.905584373852","167.3529782174","154.085617858243","164.008507735207","167.340007125639","153.105880348949","138.159448853778","133.464326909689","138.894541381954","143.65219556728","138.159532272718","148.047962394322","150.318174762312","154.602522648659","164.48373762214","165.237809769569","170.465395838559","178.905434820049","181.70194942775","253.976670201485","237.570056044836","226.108359597779","223.306576538516","227.016244687231","245.86224942547","218.660676928497","218.852908891328","214.572340292406","208.25731426693","211.188036016413","250.284992851971","258.509769865393","297.201690407427","296.974880265859","307.421774376847","318.61199471936","325.778621433801","307.667399303615","285.534061446588","298.159758806887","290.101490354158","280.430706928124","267.776098828101",
"Myanmar","MMR","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.16569558306638","0.917310272291269","0.511203519371309","0.36595962878133","0.327856971227387","0.273893892366497","0.247945769445521","0.217686641528775","0.183103590673755","0.167417638932269","0.175003171260919","0.200366513370464","22.3846155797021","38.5807589671767","42.2589431833527","47.3600033533835","36.9632383844972","47.9531673593019","",
"Middle East & North Africa (excluding high income)","MNA","Trade (% of GDP)","NE.TRD.GNFS.ZS","48.579524570478","47.6832167408446","33.5251969092974","38.0345822816042","39.3425117803594","36.4340341100017","38.0076521361892","38.0001460676733","37.5578533088172","38.9743321695925","42.1109580775245","44.3276245765544","43.4612695810324","51.4113723493037","68.8611651822696","71.4255218285877","65.434143490264","65.8358372882363","57.3279824637281","60.3317431422332","61.3689189566096","61.8210584113806","57.245938652693","50.4954140895594","45.7205237087099","41.9955096919225","31.665783055146","34.0870237627697","39.1883273159315","46.0966786428883","49.280384548089","50.6518207906583","47.6082829675348","48.6516030319134","46.5689960437351","45.1619780588405","43.9489184942497","53.0031050270936","52.1969310651598","54.8164668461543","58.4410047852924","58.2070672515642","62.7780074158764","68.4923533196087","70.3738658023397","73.1450530645121","70.3775918002161","69.4149195754869","71.9369720269383","63.7053408625697","63.0298655266121","62.2933039334491","63.8933819841071","65.4433456282057","62.9350181643325","57.332855069301","54.4691085502732","59.7862889747986","",
"Montenegro","MNE","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.9252021443203","100.409386075314","95.2294000160253","77.5983890107329","100.109654967142","104.625139256659","117.994735505471","128.746206482624","132.340271682179","99.4250614168547","99.7803263266018","106.658853993576","111.766044513287","102.770929331369","100.127619998369","102.688977351832","103.384289967255","105.555011512899","110.598363613888",
"Mongolia","MNG","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","94.9046298489965","90.7163276191427","89.0299379498623","94.2512407238152","94.9363378566431","111.57131685444","103.065555774643","94.47149764016","76.3641464792647","58.6218949695306","136.6037874065","65.2956469006826","129.742059708532","99.1572950855527","82.1036587592106","77.9740756901741","99.9914490021753","107.351210779428","112.241338547745","121.886609754208","115.81832687888","118.517253113943","120.299393514881","131.329318233554","122.381459889773","112.929983096983","117.880426425377","121.198013401183","107.813757166176","103.350031656557","126.999228633482","109.588564341699","100.311989314561","109.322311712805","90.2870128781809","95.6114075504612","117.142494995184","123.826644359012",
"Northern Mariana Islands","MNP","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","151.947040498442","152.703793381759","178.099173553719","174.552309142319","159.69696969697","128.571428571429","100.851970181044","84.5283018867925","92.6157697121402","104.50204638472","114.247669773635","120.076726342711","119.763313609467","122.126745435016","144.4","128.311362209667","",
"Mozambique","MOZ","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","38.2212255922669","35.7039426684052","34.5280983388763","28.8805537087495","22.5056007801623","14.325727132569","14.5510612463241","38.0262409769152","45.3684858712339","46.8723867958891","44.2422232066191","53.3279366252754","64.797187478073","59.6308026262094","63.7567023736151","70.1345281046069","53.7210348939596","46.0840862710514","41.1316499944632","49.6861414029901","52.3962281859728","55.4175538575917","80.4161411161943","76.509552296166","77.2053436804153","76.367748266398","71.20178092562","70.7494725881055","68.5106464384344","71.2467450115968","77.7315432315101","88.3344630898398","110.829799552953","114.375942251919","118.122629901631","104.206039545833","111.154880905555","113.392039161528","117.269948600772",
"Mauritania","MRT","Trade (% of GDP)","NE.TRD.GNFS.ZS","38.2552813536317","41.3873957587499","45.6220981909123","54.7416119148076","66.163735869948","63.8165894835571","64.051760001797","64.90572103468","59.9463885796348","62.3465952829698","65.7736632303628","64.8272616120279","97.4308979905994","93.1732902680197","107.584332778895","98.838146138433","115.839799929518","106.353879305551","98.2123320865829","92.9730946887733","103.479577880886","120.011787681335","124.767604790683","122.040062768859","118.724956662857","140.696962251253","135.466241728651","115.673946019905","113.297071979523","106.572897375995","106.373587364636","75.6843949583771","57.11706169081","61.9872771105013","84.2958035138018","98.5684097180396","94.7140631184108","84.6317094364047","69.850529227877","63.855733512932","75.2646226334201","76.0274888074007","70.6054635308906","68.2619100480708","92.258338804867","113.204788701313","98.4405619192971","103.006899212165","112.988422312226","97.701888175672","111.920206551704","118.619925734308","132.493885718521","121.867186541746","104.925741283609","109.36489200398","100.52842520645","124.982339244733","125.652266397357",
"Mauritius","MUS","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","108.418367346939","108.250643145902","98.7855544902525","97.0942408376963","112.590548464988","99.9118424919189","97.1257995735608","93.6456945859124","100.689415041783","108.948128535323","114.345177664975","127.074560317067","134.410626503504","135.733605818357","137.112068965517","128.354128225765","121.851527756599","122.524119730902","122.183413308242","119.739489702333","127.857836047043","127.805432272524","132.199131675792","130.691257437002","122.312602490244","129.778721888857","119.822340319355","110.118531709304","108.468732616886","123.246099398259","127.062861757976","120.876451250142","115.489315893532","104.42972895159","113.457073552476","117.538946368786","119.500119779606","109.969736598308","108.138763766955","105.009600066359","97.9855784159258","97.5933998394579","94.853479056447",
"Malawi","MWI","Trade (% of GDP)","NE.TRD.GNFS.ZS","60.4810996563574","56.7762630312751","56.4220183486239","59.3543653705062","47.7354421279655","52.7150701647346","58.8172043010753","58.9559877175026","62.9955947136564","63.0699774266366","63.4035522511359","58.9262187088274","61.2288786482335","65.2197802197802","66.9772481040087","75.0235982631678","69.3137254901961","64.6291208791209","64.3062320469589","64.0254482359746","63.6454084170729","57.1609060554102","51.3407193320488","49.07446409704","54.7967702235428","54.0901845853257","47.9595079213764","53.2624086334239","55.8652133318244","53.2974808189572","57.202841729685","52.5788941174174","65.6620580127396","48.3522733798036","91.3779569115237","78.4568986716273","54.7024229728444","54.9419139631974","70.8751772901036","71.3159730281056","60.93863549639","67.1184036928501","41.9008377881176","50.8424494444496","51.4662417063174","57.4479843783725","54.3599683102017","56.4441652527095","61.9657689679199","51.6830724947176","57.6475200499248","48.787859784501","67.8815961229165","78.2691065522793","73.3266118606604","64.9112746043301","77.9077147874236","65.3298707550812","",
"Malaysia","MYS","Trade (% of GDP)","NE.TRD.GNFS.ZS","113.423523695875","110.802652009619","109.235931124531","90.0666736074961","86.7763173323562","85.6638773480663","82.6071775953445","79.8073212456464","83.2883482099068","84.6004367980032","87.1220610364359","79.8143064453879","73.6680541490858","77.650970464135","96.7765745034561","91.0072201325452","93.5759348406623","93.1533559059988","92.8762025550335","103.520334094434","112.990777744429","111.26336139413","110.859539769006","107.690465050253","107.012188686361","105.057065186524","106.877806659776","111.919592033052","122.624227238281","136.689062271341","146.888252533989","159.312626273839","150.612220518844","157.941379730883","179.905863092193","192.114063792297","181.767698862181","185.664756294469","209.491463190747","217.569472613261","220.407350147727","203.364636010653","199.356491967892","194.194890261696","210.373822115435","203.854460629385","202.577653854081","192.466107554033","176.668592125702","162.559047429009","157.944764886771","154.937684607226","147.841754766013","142.720991464873","138.312231176843","133.459702221727","128.824389530633","135.837458806839","132.255382063193",
"North America","NAC","Trade (% of GDP)","NE.TRD.GNFS.ZS","11.5199374900848","11.3685392093249","11.3578734026796","11.3843390497894","11.7548484082531","11.7620803824079","12.2090145432329","12.3868517529534","12.8538050809586","12.9759129979285","13.5601928505386","13.4858551631008","14.1221690601049","15.925156637352","19.3310891882488","18.2837940081622","18.6231296232178","19.0946409315059","19.8802395972152","21.4652523296863","23.1399053604001","22.406943624909","20.190468331936","19.4074395373221","20.7114307508032","19.9100473406041","20.1986343030547","20.9763644658152","22.0175246584421","22.21151499227","22.5669184986343","22.469882740566","22.9374859688661","23.5243844067875","25.001574313061","26.6979027802974","27.0198148117136","28.0647794986338","27.858583089416","28.4501820269845","30.3010946660849","27.8953826197481","27.0266540293543","26.7856409155191","28.5210275858214","29.5720991378768","30.6365916582248","31.4332254767168","33.2550557994166","27.7289366439529","30.9889666557939","33.6768697169899","33.4823432324648","32.9407065616962","33.066303221209","31.1849698183786","29.9773506200557","30.4880031228897","",
"Namibia","NAM","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","126.663012178119","124.350337257311","113.428547050992","97.8437998771986","97.0735388879044","91.8635050181635","102.876786643655","98.0054227851461","91.1449993301969","96.5169733505215","93.8999290099693","93.9975596851142","92.1025018070427","97.0735514017634","90.2283896388281","94.4156443938752","97.6176904279112","94.0247734286538","93.2517817141753","92.2830942605271","87.0918942294063","90.6450428678427","96.5341552537167","98.2351823827612","83.488746240789","82.349082225191","88.6242409972841","106.299854905326","121.207317583358","125.477558249863","108.41349125361","103.001158952659","103.56668452323","99.2349744071251","102.14273679212","107.135039932925","103.237866841058","84.1339192332592","83.6508564879157",
"New Caledonia","NCL","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.199934693508","49.5270631044735","45.3918800438262","43.3764633968126","42.0579770918405","41.951620140117","43.0935194212831","44.7119636791768","41.3693757286867","46.0741713910862","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Trade (% of GDP)","NE.TRD.GNFS.ZS","14.5057537358692","17.8265779954945","22.2313670785352","19.6334202262501","23.3653012604236","23.5004194985657","28.538468040492","22.8043546969323","22.2903252921457","25.830694906107","28.8730742489038","27.968902996798","34.7083140748665","39.2497880248584","41.2435435197421","50.2401835663806","56.6014748012522","48.9721123204891","50.3593488133735","65.4123428237894","62.7102974227301","60.3573157894737","57.0681085272408","47.7392587544749","49.8757152725003","53.5266371830812","40.6922950191672","45.984511437125","41.8884433363145","39.8980435664684","36.4131067764199","32.7813136573556","34.5917690796652","33.7394752412167","43.4116464087348","42.4766728589544","44.3993170699505","41.4651597003499","44.1012121297779","39.132704149699","43.491565135895","41.534221598878","42.3935800634585","39.9840721259843","45.2703373015873","47.3954679583542","45.9214678960667","47.3544129745205","53.6564933315455","67.4783404536592","71.2892562041829","68.6890453486899","61.2280420099142","61.7162382232883","60.2958904598854","59.1238605083387","48.7063865838921","49.5874837097174","",
